"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133"
"1",-0.276914008432236,-0.608534181894406,0.266830492690415,0.346228222264766,0.0894286954472839,-0.434295116106468,-0.0728421675295376,0.866515514556877,0.395626033215361,0.0338532984651529,-0.0408014401797021,0.143974179479558,-0.26734873162761,0.258372939371008,0.103141433397813,0.129316899020814,-0.305083184590022,0.168158294401599,0.29502849683866,-0.045495662096343,0.302805595424162,0.104325129793876,-0.250310163458406,-0.0535216376765151,0.470693725514684,0.410257935669061,0.189884693699752,-0.160343276946745,0.414223552025172,-0.264697811865646,-0.0160354913239447,0.122861422723995,-0.321009889435393,-0.0811818107510559,-0.0669141377793829,-0.161804480289494,0.286137370006992,0.528311199515615,0.0278519954548389,-0.510132961709439,-0.0961343045059521,-0.0334237194825757,0.196225010705462,-0.183853545457435,-0.12377143779748,-0.26332243474325,-0.252100814504215,-0.0417188958222827,0.472643479701132,-0.031442956332913,-0.0888504235222657,-0.0838850647140844,0.18059712766666,-0.0682639824196741,0.127416645372096,0.277679703215765,0.122434626071215,-0.254165885261982,0.186477718477155,-0.107105351741429,-0.177399927277089,-0.0324194743868048,0.12528115029815,0.12123752060884,-0.211966864047472,0.0917247933028684,-0.203847040925011,0.0850566741656665,-0.239659734098517,-0.0889973759386751,-0.247024621457894,0.172457306843171,0.377195154828256,-0.406189478075689,-0.325440153051743,0.131878453378651,0.0846247508678966,0.357868992978462,0.214942715810759,0.556485030063379,-0.061650081769082,-0.0695391080864518,0.151687289292973,-0.0161636484208804,0.231390961675804,-0.464659346026532,0.37876885397491,-0.045751941296341,0.380654416528949,-0.0577590201976973,-0.564193496324011,-0.0399046979778762,-0.0968480780312679,-0.41152207637655,0.130634354739826,0.00245703483714965,-0.0793759923233401,0.112140052430944,0.545232071394783,0.0844017456890291,-0.353181729681301,0.19466278807557,-0.41255979931176,-0.1515892133514,-0.405336497231459,-0.0922986376104065,-0.522290837635919,0.18547402836081,-0.222909522826538,-0.105182988585856,0.0865762327192152,0.0131474344294654,-0.0930902122445563,-0.0234528987539992,-0.0421220392872157,0.174739615132067,0.321180054846208,0.215393730617946,0.101908824758135,-0.594889940844011,0.154225307436396,-0.244249763287982,0.0370087729703262,0.0318692773611535,-0.115789060893726,-0.430304589376754,0.0622847844397049,0.00106134549160517,-0.521525050495891,0.114110636955192,-0.190395275039931,0.189235313017347,0.190486282035266
"2",-0.0700516642177627,0.0240382735110244,0.092528334826241,-0.0135510724940736,0.20937388642133,-0.059782852940007,0.346690572868397,0.142032678413309,0.128577101550095,0.073334814669561,0.0986284940510436,0.602873914596754,0.216785602760954,-0.20081123773333,0.0716348655147474,0.000906751244413074,-0.0201096118926276,0.259098288366688,0.0843340239567585,0.410940206328719,-0.0742733643461303,0.508028264412151,0.206209739426551,0.191076421201375,0.181345214301714,0.190408175516394,-0.154025241730751,0.243919802721008,0.643824262137687,0.271800417828042,-0.101957855294018,0.298330981639789,-0.0411584479970893,0.689655498062025,0.15502167733488,0.523990585950082,0.117013730213169,0.292778997040679,0.104341435027183,-0.136136332897645,0.477802701119534,-0.027462559153626,0.055146026487775,0.400473677739313,-0.21316389403166,0.19036141302641,-0.0949442712009908,0.0640550603814226,-0.0254089189137311,-0.0228008657490914,0.0694687813008956,-0.0226691944204102,-0.100427154065719,0.0431356024311546,0.0422142253551043,0.0924673672100207,0.220216604427023,-0.086931725549736,0.34608811804037,0.173421435789355,-0.246547225798736,0.108847071625536,0.0686771071034856,-0.128926307222836,0.139044631939171,-0.0421526312758615,0.158259304926782,-0.134137498795168,0.114923477932554,0.118950674841695,-0.0649973700865736,-0.0902120038680644,0.257472237505185,0.0786089780881082,0.207904257424384,-0.0579362737761995,0.0620262481478697,0.220565478023987,-0.0202597199019956,0.047961828976446,-0.215192097125788,0.259070916317576,0.0190633942750728,-0.124961179116443,0.275466874305837,0.0447844925419215,0.129758974838005,0.209169991373335,0.0487040880408478,0.0358105087884998,0.521511415566445,-0.313080224790889,-0.0263484971077902,0.384847576758939,0.0430903330833267,-0.133254477843101,0.12301836922158,-0.230252342753223,0.191267466085954,0.305470467140108,-0.13056956972348,0.276692155010948,0.0443664242243782,-0.134890172749411,0.203523323656385,0.197316709475565,0.319067219977846,-0.0450618369174084,0.179471503888872,0.265867083718158,0.0788668106171108,-0.0251479167245747,-0.0931483591210896,0.0874481082771058,-0.193078814328467,-0.0475799810356229,0.257664330261599,0.126198136213961,0.133943537840552,0.16850489420725,0.0381967301638269,-0.0497499411055418,0.0254416896643532,0.0824120033361792,0.339276623603752,-0.0626055974202528,0.0226756541337031,-0.0592866795563731,-0.284342451487944,0.00134543800734159,0.183715449872215,-0.0332605333989665,0.69180783526643
"3",0.0556282399265702,0.335576390244878,0.648083788294509,0.610917169417381,0.328437639709036,0.271093816481031,0.965126837068261,-0.174071124883743,0.426203193589975,-0.00680066501506298,0.0081964517306917,0.588230103239178,0.528943538322217,0.537962432142949,0.53056448207406,0.801879382220405,0.0612870424505478,-0.0671148847559771,-0.0592671930908548,0.57123293667664,0.457205808329826,0.445157294784836,0.0502838910452975,0.460377369518961,0.354523856524053,0.692159732778625,0.493064577051069,0.0931122793659294,0.769492628063996,0.663904496822609,0.00322131106245127,0.67683567424722,0.508228681390268,0.753076253260393,0.013442135816621,0.623005378154902,0.7121511562452,0.256814376748606,0.208299817174723,0.892294120363088,0.455306612622082,0.54250169726689,0.985837503556512,0.782244784656996,0.966033419934346,0.0528978785178767,0.565759036562917,0.531314620178706,0.374227225683516,0.648042366207964,0.0178488358362803,0.497040136086388,0.28018081767309,0.0137133011575799,0.765133810601606,0.448290405985405,0.361510992046799,0.813663173818486,0.488898665612849,0.406617291891774,0.400783160272937,0.358379920857128,-0.0251672709752682,0.823668220107487,0.267680498795788,-0.0184262574434402,0.289565540855233,0.854887964648355,0.0481443653380067,0.0178783565684591,0.643819450285462,0.420490132970887,0.705187385578473,-0.104257378812045,0.143470177196957,0.45069257891403,0.216564216580354,0.582471990542274,0.708858491977292,0.543518166051725,0.364777619940442,0.530793332469492,0.538048063777993,0.585474778342998,0.287676801288154,0.434806176021868,0.0467850882845191,0.187464658858854,0.268538371173703,0.0116029978103117,0.659860135957069,0.0080163084774209,0.643617863140709,0.761849035393541,0.693493161599566,0.418681225413287,0.274895753697441,-0.0225274040028663,0.179628561086404,0.415466667560144,0.292137436841521,0.648203884844415,0.498306963336375,0.785095764189412,0.0464451851394908,0.0185415349225496,0.446321163566035,0.380537228332514,0.419705237330488,0.562588536199682,0.577470049611244,0.655628708745456,0.572456831557044,0.38300736610629,0.833135664009876,0.033080754957112,0.43977296946385,0.471985732434876,0.635401008976536,0.263549810019728,-0.0309817565871488,0.550889688929796,0.0917653045563219,0.465074182354244,-0.468763827575629,0.694021033153918,0.332277236677683,0.37924061171628,0.646942117296655,0.148950887116956,0.255638563597408,0.565810060056922,0.3686690791754
"4",0.000543557972682589,0.0344141983418675,-0.123892596856757,-0.0636602446549873,0.0805695274036099,0.00617314373037397,-0.223530154389425,-0.159324359213707,-0.0425496751762936,-0.582093562219227,0.0284207477704426,0.0467571082836377,0.13126481897435,0.17730000689978,0.144234919986484,-0.317813186664069,0.0560949943481822,0.0645470579076632,-0.0542462603599648,0.065031418032537,-0.0556762188868055,-0.0191820390691934,0.0460239957943289,-0.113980675959131,0.362240041760967,-0.0754332514706741,0.0603280155677176,0.195958650462566,0.336836564164074,-0.574086003393568,0.56399098670316,-0.100922887166308,0.454247621000526,-0.391480058872013,0.372263804526651,0.17296651737973,0.171151616948282,-0.0293938999176622,-0.00512108699049541,0.0937970594556679,0.0176760094961452,0.119019261476255,0.38945412155103,0.134922926862345,-0.00105543412414327,0.145226069550058,-0.151023713344865,-0.361894643835957,-0.086903948371222,-0.194364168957962,0.100728471632084,0.116512845186642,-0.0332060086149099,0.0125515528270168,-0.0234278267798267,-0.0510563746849068,-0.00857166438017978,-0.0844709707251636,0.058134507643347,-0.0093875298443522,0.0326181461995464,-0.0862227023516188,0.337469314777764,-0.125984378797881,0.0389738951254352,0.297740145337514,-0.101645282523523,-0.569570507418749,0.0440657240673869,0.011126668842659,0.389030378208892,-0.0317093571239185,0.149864233747726,-0.409357666951349,0.17350377259402,0.686542708057903,-0.0819200415458536,0.117273511800151,-0.0226667571006496,-0.12325429974114,-0.0753212240682231,0.0127860074632735,-0.027890418303506,0.00297197555491393,0.212971249179064,0.0946204984582404,0.300524981053516,-0.457893319866554,-0.0230037452908158,0.0106200278324169,0.0869778807659694,0.499732134031871,-0.0536499857436196,-0.182457640095607,-0.024019460137265,-0.000451769754168193,-0.0354483225708936,-0.0206189522237098,0.129402128115519,0.00385221105715744,0.0649387712304672,-0.284184062140435,-0.278183306156121,0.1343593545234,0.198811121584167,0.497483528903804,0.0836760662759563,0.183703955213187,0.522226473680964,0.123999486701688,0.074617825495022,0.0424059523082033,0.0345301509142469,0.0661322479145284,-0.065850719900422,0.0387262193701483,-0.0557916345310186,0.0263255629612872,0.0467235448948401,-0.00865856681162326,-0.312944583903742,0.472414106662428,-0.042267726591992,0.00260010892817445,0.0212898876257129,0.253686403041543,0.0751806223995945,-0.0702656025736719,0.099943681314607,0.157723386117746,0.0350075730710535,-0.0199072681996119,0.178578195661079
"5",0.28307965231151,0.688971530847697,-0.151191585797289,0.0106362224194081,0.0261508526367926,0.0675596600886523,-0.0168311244639451,0.0669482052273647,-0.039364567606052,0.455586972810758,0.0400982992596303,0.0727953505697991,0.028211628107889,-0.020450062905603,-0.486974188794064,-0.0201167487672683,0.50046373188359,0.062031193370464,0.464232970401908,0.122534208691843,0.100166614988613,-0.00875868713277589,-0.435570863124712,-0.00194755311197883,-0.0732218874269707,-0.0638203969018951,0.482974626502306,0.231801460341511,0.12536578065335,0.034812555159903,0.108295689923755,-0.0351731677338325,0.0499368245486621,0.193744867620472,-0.310010953231865,0.025170570157865,-0.123861275874172,-0.0193450449154314,0.399959300873213,0.0443954737224179,0.0901747413438412,0.153536055622933,0.104037821857436,0.0286005588747103,0.241664803842326,0.377497802026844,-0.416461889865183,-0.161985662306215,0.508399140335948,-0.00383663756024363,-0.167575266668867,-0.0867113666415117,0.360761908536011,0.121203002328852,0.456065399468833,-0.101742274314261,-0.554593522593381,-0.334767407747574,0.165065172197841,0.0166614840668672,0.481629585092943,0.198902069598122,-0.139742579929441,-0.018859907419072,-0.292722758959198,-0.0142688591868101,0.146297043420011,-0.0352432187905678,-0.20513297327335,-0.0318228726297035,-0.0681650997510159,0.169412120090742,0.0697339442629472,0.295118015041038,0.0506260036181983,-0.0307014232128354,0.346718134907411,0.526940113446806,-0.0631989607275076,-0.115574500641309,-0.116419765672705,0.0727016801489281,0.478828036322194,0.306375008839374,0.14729644152336,0.0389693543068563,-0.0589219037416874,0.631918885172517,-0.484432129319437,0.00898508785131587,0.178910281166326,-0.0408602105542862,-0.185958676567723,-0.442357798817745,0.0321487481846394,-0.000382220366445692,-0.0177130608112507,0.616305026807372,-0.010526290588663,0.045596851159084,0.390368077814055,-0.0949948698497133,0.0641784785830057,0.0898271955734962,0.0630548098721102,0.133575408374672,0.0902941480337028,0.0274720614871288,0.147770252290389,0.111079941604554,0.185193867462034,-0.00204523644902332,0.18508584682389,-0.483545804315017,0.015724102966312,-0.132079941905191,-0.245416229659535,0.641304820478477,-0.233775179563547,0.4263553876599,0.171858222067574,-0.176895974858088,-0.099944751168157,-0.316030752041292,0.0431649839243283,0.0669388872099361,-0.433445951520952,0.346092837728307,0.0564290766006194,0.297149988508503,0.216441977087267,0.0203247077457532,0.0761660106872877
"6",0.28509217104812,0.677453671570689,0.0880681362672785,0.0141712365107469,-0.0190581765434711,0.0925527645610087,0.329820565795995,0.667406995567613,0.36450190291945,0.201842219831742,0.259169730429553,-0.531054901903933,0.240232777441751,0.460953569647203,0.117694345947907,0.168447238570011,0.323627296434588,0.115596710475684,0.267735333400201,0.0896932447734881,0.181553195197793,0.413734996278301,0.0494879829888787,0.264924053091265,0.00194108048728299,0.208254109342537,-0.0288929388362156,-0.475443745811597,0.887094715674339,-0.548586356901575,0.0883044002094467,-0.378053425030187,0.176306178736089,0.0454447675337367,0.321227368863906,0.0919450306440459,0.168981111947595,0.600036272125844,0.156714884950854,0.329261138730584,0.201042903767039,0.152274973167829,0.226514537934386,-0.327378392743411,0.273756452742934,0.166603137663542,0.100809326204778,0.148344267626087,0.419754041906766,0.150342798763865,0.198250253459025,-0.00705392569857606,0.00503390336427635,0.184002916162458,0.301785104200329,0.4420198388976,-0.0260920804785328,0.56984477245824,0.107201693913957,0.0228252541539463,0.45819541143926,0.292321115013081,0.167382871666325,-0.0258369649685813,0.00186353676207794,0.37640676034159,0.215675535781747,-0.0181264537556212,-0.00962712101884426,0.0601805386400843,0.228523637015606,0.210057556861585,0.304227303939428,0.120459862349839,0.069354650206804,0.234368000972205,0.411127467869352,0.448638513971695,0.163066398007703,-0.0950368544029028,0.013138267715951,0.249808809110446,0.152100441547919,0.392904641703761,0.221390799199226,0.338248836489145,0.0847284809319693,0.661294203646795,0.566833731832547,0.096745815588022,0.171978085388323,0.211053861391181,0.240049370048014,0.0876995951232152,0.227515505424743,0.309521477506943,0.332348244164988,-0.293270929863773,-0.594710786433535,-0.00657525353944748,0.559061692813502,0.00601530746003302,0.881628417394699,0.338379194815941,0.612646023003821,0.514181796501707,0.111305559596088,0.247073457451515,0.239712069466467,0.0879228489922668,0.315970785637915,0.59445176861748,0.165173178659081,-0.324034447093006,0.110057759076459,0.143505408764782,0.4676647609525,0.485796485835043,0.10023881856368,0.508785492014508,0.130795215638776,0.145092837909044,-0.00788695088750008,-0.00679167141178106,0.137107910586681,-0.0682353233717696,0.521137284417548,0.436983158700406,0.0893919073830488,0.359002504091679,0.128674552413029,-0.0312359169613238,-0.0405945896222948
"7",0.0404776606449711,0.213307135315279,0.0975276345332763,0.0862583739713214,0.100979048826733,0.495894282094636,0.22597491594645,0.0332147013174694,0.326501202187383,0.00718296232279934,-0.0170066608328997,0.263410026619989,0.235032170726897,0.385994816112328,-0.085469968678819,0.123182589273596,0.0556026750256912,0.207614778148418,-0.380580833652869,0.0962144224011014,0.274332697026257,0.272735450014016,0.0470917483896277,0.141780020373703,-0.0402959942566819,0.489813916786621,0.0250833014397346,-0.0693419256850083,0.618805833536819,0.269915155778722,-0.0126349809753037,0.0812652733334953,-0.0727351146283425,0.0767202822658282,-0.0779623323569878,-0.00841013385815662,0.197761761385769,0.152683605807378,0.000847927019248998,-0.642365323072272,-0.0525319077739481,-0.117495855348115,0.152692633248069,0.13564663036216,0.134066457019192,0.091719498154363,0.190597413533801,-0.0405802802240452,0.365598690625021,0.515023489514497,-0.0993708353237869,0.0597906658681466,0.143885924597521,0.343652362341302,0.486260878587957,0.0575336083897774,0.315166944448972,0.196519268113744,0.0910630037009832,-0.0341394088282498,0.345568466126703,0.540693728117041,0.167455676086865,0.349333396040935,0.24957314920704,0.282041693794052,0.12357483067288,0.213027183618551,0.47570824747021,0.0374533739255933,0.118397794782724,0.0393187370315484,0.0864500251164384,-0.0541690964143839,0.358728079091362,0.143901789481728,0.759108290338042,0.580722051790849,0.0407500005837659,0.124202351214381,-0.0581164627727656,-0.00371111032200515,0.247870482077402,0.0952858698253327,-0.0281333136968335,-0.00751997438590708,0.171215802098009,-0.00907929385733042,0.069441074441373,0.0402126880479421,-0.0426390166288765,-0.0212180620511222,0.158573670594094,0.123026536163405,0.230448292385442,0.0827843600181944,0.223943962821961,-0.418644678619696,0.747410813542143,0.26487462255925,-0.0256875046701345,0.294068261044193,0.109235667472062,0.21232867183542,0.0674688130776929,0.175250713145241,0.0313170637045056,0.13797846196401,-0.0457880230716615,-0.233477541469186,0.186657640732948,-0.00464998392032573,0.336144433122684,0.423155283528899,0.129528614688587,0.19777264463263,0.0492314563459656,-0.0420695757082754,-0.0122077194352649,0.229221397446765,0.307261159995394,0.0380176336757184,0.0582479829138249,0.1649786714225,0.0552526899446264,0.064219312463773,-0.0240167591118519,-0.0629041188296193,-0.224782125982255,0.236308071183038,0.0226639465278811,0.186875092578708,0.0163812574209104
"8",0.421653424439271,0.173690483743,-0.3041931194725,0.059233228629424,-0.0752412771297322,0.314572860235144,1.04860357844882,0.91604103589771,0.628614035354927,0.442747994914765,0.103046928934002,0.397356894301441,0.254710406769732,0.553503772101803,0.333918557830787,0.416294222398019,-0.0316720310360227,0.308906018043912,-0.065476826371396,0.155608910520377,0.878222237236865,0.265153025299634,0.429681113911771,0.282008433765243,1.10031314098733,-0.167732034989132,0.434318059264559,-0.322137453519688,0.427769243581765,0.149691035326101,0.393869721341561,0.0325768790062892,0.333506092192183,-0.162795849087569,0.170144439383554,0.348883501234214,0.085780456479184,0.959963723516235,0.268666592334813,0.507830817620393,-0.0322741992582367,0.248377734266616,0.347290681672505,0.34955151588246,0.550211691471856,0.402978728584524,0.267137666255873,0.360614649730222,0.179662272177666,0.160393679956294,0.194638912785425,0.415550839941882,0.255146244642328,0.823113518087748,0.502011554733375,0.267923408229341,0.485744332480853,0.564446939512685,0.430629863061279,0.343227757959448,0.683776511077906,0.497875468367781,0.39495852250571,-0.439204363583887,0.189972523170335,0.164887899316631,0.0963072568473137,0.38819597407731,0.285912509314771,0.0134250042087513,0.240764326440896,0.314268106348892,0.117851066023593,0.618523041497096,0.424227351758176,0.393204393080058,0.407428863702217,0.254951797991915,0.0771081378272236,0.155525967205224,0.678235970796235,0.145514011032801,0.176113049897989,0.179543263467948,0.161981490948308,0.434947160033562,0.407694953596587,0.444743378645237,0.179384929573169,0.310263764325623,-0.153330259628661,0.454753863849129,0.141462077823809,0.186358295149902,0.608396644169995,0.311574601419323,0.557925300020703,0.333890698514682,-0.0771856520824117,0.0735975263479822,0.470242201356296,0.262036169728392,0.567394216781217,0.50765048739966,0.108546360898315,0.480588254490795,-0.15833021133556,0.456240403662242,0.368632796199012,-0.124571178366839,0.931039881820567,0.603738754208847,0.440383835122034,0.076078761438534,0.0320217299466881,0.396946568601193,0.277275558255522,-0.0816304732161942,-0.0367959022497974,0.35560652637483,0.657428350544906,0.224979192355548,0.523587051574839,0.461230806644225,0.0673874559629352,0.370489852040146,0.831461042622245,0.583060673464381,0.239573899888445,0.0667576736242053,0.0703214553545912,0.205851677898686,0.0950436757230034
"9",0.0490351794765937,0.414347596988117,0.401442331218574,0.242286751685893,-0.012143447170809,-0.0257791979800584,-0.266978836674614,0.218342529469471,0.387810287061918,-0.104743669205087,0.103532027056151,0.111572382841408,-0.0469387205696649,0.465623485270986,0.0302452205767971,0.49889816582783,0.0414269884654039,0.255751462976153,0.0331474415738905,0.211718768032611,-0.0411177165524722,-0.0349218957659875,-0.155928751601178,-0.0850082421221654,-0.000107783609445665,0.431321525935731,-0.397554710695238,0.0217728784151254,0.234974806823371,-0.0613443971150581,0.000673951689034222,0.118453273076484,-0.289611866039028,-0.0053817435457725,0.10853790146877,0.0331525345604724,0.0790590053178304,0.0612175290631329,-0.0318375058990641,0.170831505212851,-0.0912185592143189,0.557754317605279,0.00556895993198196,0.159109818901233,0.164334718792882,-0.0169810463035934,0.0342325570929826,-0.109336008836589,0.474248647097363,0.514351037410134,0.201818041753732,0.111466735042086,-0.00302419096452726,0.185942046732119,-0.229164004932799,0.0405218828484604,-0.0166252946678627,0.595207912598087,-0.421514742154484,0.135615631869584,0.122877005002083,0.0743504897614773,0.222355111932735,-0.0384637797506607,0.241982244355379,0.111510114150571,0.0803091475137024,0.0467872365686704,-0.523499451260545,0.0726472838336859,-0.00278463951554734,0.0357722823440841,0.438627290484105,0.54963876155386,0.0441912440529046,-0.0873288214473349,0.0922354578125025,0.366031294096951,0.127145644083476,0.237197826408754,0.522292916566459,0.265534550043395,-0.201626526123475,-0.0755560757741302,-0.0422727489727531,0.180004042060039,-0.0514327033977948,0.385131768942324,-0.0516887423475726,-0.18800823489862,-0.109841726639605,0.212663795750923,-0.0279387670702208,-0.0710186981115571,0.381452771319127,-0.0415088760789364,0.353935743523982,0.32984629366905,-0.464842136589664,-0.037204283492646,0.0973658744271477,-0.0532887348761242,0.0560211473809858,0.0235002521874324,0.0311868676530931,0.361255831825179,-0.472235455792579,-0.069570334480689,0.239747113468687,-0.603417221916388,-0.0166573392438402,-0.00432104279960689,0.286080567874284,0.0474562814241743,0.0357119467208385,-0.156529601303412,0.158009960954,-0.335010050272661,0.0709471746003773,0.0487785055318959,-0.0805169587820652,0.493960913239761,-0.107401089920302,0.360591188654615,0.437275766712753,0.453397018255262,0.108213644513773,0.0848136681566506,-0.520903228343246,0.111855471568065,0.0258536139038452,-0.0289254609123875,0.0783206381766801
"10",0.0438925631515092,0.0589814102708629,0.377833938634972,-0.0353064829556951,0.434368198590877,0.328893599872703,-0.0578865159248817,0.373975854852126,0.352451034822746,0.291335952870089,-0.0918642606294495,0.293801270544449,-0.00736957596618343,0.41083752787564,0.328225869894589,0.110669352641169,0.470903605521979,0.0756770195236964,-0.030085411659807,0.0207953917271605,0.121414921935461,-0.0858439949742641,0.213054458654465,0.0549144029554911,-0.238416361596848,-0.041835887087395,0.435231211629056,0.347922795827045,0.428912922716113,0.0269924523249794,0.458338597869844,-0.456973109982068,0.331975940713707,0.447635697531061,0.394752355036789,0.389879913578867,-0.0293869683939913,0.207748793386079,0.0107224882642662,-0.0489184314201702,0.265677149515236,0.372125436350152,-0.0200099661160936,0.336151708946155,-0.0257861207939319,0.0901627474794808,0.168570767063644,-0.00746773606652431,0.306621226756194,-0.0627174767932261,-0.40350332323581,-0.0131318676340667,0.136386191551028,-0.143357993002876,-0.493187921861737,0.262495319803805,0.072232937782597,0.0259184633685331,0.016258829413361,0.0109220249319569,0.227328571488014,0.189341164626358,0.0565017133165573,-0.0123631471373628,0.24108568272649,0.0337326129764792,0.14398837854693,-0.00867361995233666,0.0244392044697207,-0.00495983685730078,0.0251902358799305,-0.0772603908782401,0.0139562051762859,0.248192856274274,0.0331866280040971,0.157755723490589,-0.171693962152565,-0.143231912747537,0.0183368500109985,0.301107408131355,0.407279414052942,0.380252044129427,-0.0154682499854747,0.0807595398483879,-0.431842191036989,0.214497515102282,-0.0386248007153678,0.068466635232924,-0.0388170801943232,0.0256049892443654,0.330871479830546,0.428447798261744,0.138783414294745,0.0419647973248424,-0.115808422391345,-0.0565051447789978,0.406596124681919,0.00672274139218567,0.384884363731637,-0.09101471063728,0.556901050413831,0.343035594315088,0.369919742544837,-0.00470651733200292,0.352762221201075,0.0940587516257394,0.053260396960957,-0.115704114084646,0.165826080320808,0.304521330950551,0.313137023329103,-0.00134070430931277,0.129194082417513,0.00239159986642084,-0.32054334608601,-0.0265174604487927,0.390535144933123,0.281019991365675,-0.010392111194234,0.290589536885218,-0.0714191493574505,0.0249072708401658,0.27215721132065,-0.00324985667142241,0.331779944342733,0.45465381162175,-0.0063514657061593,0.539347407856335,-0.163846103721327,0.0229102005699552,0.281740235364235,-0.0984907846624676,-0.0343858940945701
